name,model,url
SoundTouch SA-5 Amplifier,787179,https://www.bose.com/en_us/support/products/bose_speakers_support/bose_smarthome_speakers_support/soundtouch-sa-5-amplifier.html
Lifestyle 600 Home Entertainment System,799911,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_5_speaker_home_theater_support/lifestyle-600-home-theater-system.html
Lifestyle 535 Series 2 Home Entertainment System,372633,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_5_speaker_home_theater_support/ls535_ii.html
Lifestyle 235 System 2,372639,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_2_speaker_home_theater_support/lifestyle_235_series_ii.html
SoundTouch 20 System,801086,https://www.bose.com/en_us/support/products/bose_speakers_support/bose_smarthome_speakers_support/soundtouch-20-wireless-music-system.html
Bose Smart Speaker 500,868834,https://www.bose.com/en_us/support/products/bose_speakers_support/bose_smarthome_speakers_support/bose-home-speaker-500.html
Bose Soundbar 500,810604,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_soundbar_and_1_speaker_home_theater_support/bose-soundbar-500.html
Bose Smart Soundbar 700,810651,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_soundbar_and_1_speaker_home_theater_support/bose-soundbar-700.html
Bose Home Speaker 300,830857,https://www.bose.com/en_us/support/products/bose_speakers_support/bose_smarthome_speakers_support/bose-home-speaker-300.html
Bose Home Speaker 450,837355,https://www.bose.com/en_us/support/products/bose_speakers_support/bose_smarthome_speakers_support/bose-home-speaker-450.html
Bose Smart Soundbar 300,858459,https://www.bose.com/en_us/support/products/bose_home_theater_support/bose_soundbar_and_1_speaker_home_theater_support/bose-smart-soundbar-300.html
